11,63
11,99955
11,70
63,70
63,91
63,99955
70,91
70,110
91,110
91,209
110,209
110,45611
209,277
209,289
277,303
277,19541
289,303
289,344
303,344
303,389
344,389
344,437
389,437
389,483
437,483
437,499
483,499
483,529
483,4784
499,529
499,618
499,89005
529,618
529,666
529,54392
618,666
618,681
666,681
666,732
681,732
681,740
732,740
732,811
740,811
740,817
811,817
811,845
817,845
817,853
845,853
845,874
853,874
853,996
874,996
874,999
996,999
996,1069
996,15080
999,1069
999,1078
1069,1078
1069,1105
1078,1105
1078,1113
1105,1113
1105,1209
1113,1209
1113,1215
1209,1215
1209,1232
1215,1232
1215,1244
1232,1244
1232,1254
1232,18418
1244,1254
1244,1293
1254,1293
1254,1310
1293,1310
1293,53280
1310,1325
1310,1340
1325,1340
1325,1356
1340,1356
1340,1363
1356,1363
1356,1407
1363,1407
1363,1421
1407,1421
1407,1436
1407,50404
1421,1436
1421,1479
1436,1479
1436,1551
1479,1551
1479,1641
1551,1641
1551,44404
1641,1667
1641,1809
1667,1706
1667,1773
1706,1773
1706,1785
1773,1785
1773,1802
1785,1805
1785,51782
1802,1805
1802,1809
1805,1809
1805,1820
1805,73276
1809,1820
1809,1830
1820,96160
1820,78780
1830,1854
1830,1858
1854,1940
1854,35936
1854,53948
1858,1940
1858,1967
1858,50289
1858,57759
1940,1967
1940,1972
1967,42553
1967,28383
1972,2042
1972,2099
2042,2099
2042,2170
2099,2170
2099,2222
2170,2222
2170,2249
2222,2249
2222,2268
2249,2268
2249,2290
2268,2290
2268,2300
2268,28112
2290,2300
2290,2313
2300,2354
2300,97203
2300,27647
2313,2354
2313,2376
2354,2376
2354,56649
2376,2379
2376,2415
2379,2415
2379,2445
2415,2446
2415,79134
2445,2446
2445,73117
2446,2492
2446,2502
2492,2502
2492,2590
2502,2590
2502,2652
2502,57368
2590,2652
2590,2681
2652,2681
2652,2687
2681,2687
2681,2695
2687,2695
2687,2707
2695,2707
2695,2709
2707,2784
2707,24127
2709,2784
2709,2788
2784,2788
2784,2884
2788,2884
2788,2891
2884,2926
2884,15098
2884,99321
2891,2926
2891,2981
2891,38751
2926,2981
2926,3015
2981,3015
2981,3083
2981,43495
3015,3083
3015,3131
3083,3131
3083,3139
3131,3139
3131,3176
3131,44544
3139,3176
3139,3232
3176,3232
3176,3259
3232,3259
3232,3270
3259,3270
3259,3356
3270,3356
3270,26802
3356,3377
3356,47072
3368,3377
3368,3390
3377,3390
3377,3392
3390,3392
3390,3421
3390,86252
3392,3421
3392,3444
3421,3444
3421,3452
3444,3452
3444,3512
3444,72612
3452,3512
3452,3599
3512,3599
3512,3608
3599,3608
3599,3624
3599,90445
3608,3624
3608,3633
3624,3633
3624,3669
3633,3669
3633,3671
3669,3671
3669,3758
3671,3758
3671,3789
3671,94827
3758,3789
3758,3818
3758,99113
3789,3818
3789,3839
3818,3839
3818,3849
3839,3849
3839,3880
3849,3880
3849,3913
3880,3981
3880,31149
3880,43975
3913,3981
3913,4009
3981,4009
3981,4102
4009,4102
4009,4124
4009,30551
4102,4124
4102,4153
4124,4153
4124,4277
4153,4277
4153,4289
4277,4396
4277,73959
4289,4396
4289,43936
4396,4413
4396,4426
4413,4426
4413,4455
4426,4455
4426,4518
4455,4588
4455,6810
4455,17895
4518,4588
4518,4615
4588,4615
4588,4640
4615,4784
4615,56649
4640,4784
4640,4864
4784,4876
4864,4935
4864,60175
4876,4935
4876,4937
4935,5102
4935,11244
4937,5102
4937,5118
5102,5118
5102,5149
5102,52516
5118,5149
5118,5151
5149,5151
5149,5154
5151,5154
5151,5242
5154,5242
5154,12232
5242,5248
5242,5271
5248,5271
5248,5276
5271,5276
5271,5284
5276,5284
5276,5346
5284,5346
5284,5349
5346,5349
5346,5351
5349,5351
5349,5365
5351,5365
5351,62519
5351,92951
5365,5371
5365,98332
5371,5464
5371,64048
5371,76187
5397,5464
5397,5540
5464,5540
5464,5575
5540,5575
5540,5587
5575,5587
5575,5602
5587,5602
5587,5606
5602,5606
5602,5670
5602,29531
5606,5670
5606,5810
5670,5810
5670,5867
5670,99927
5810,79275
5810,90703
5867,5871
5867,5934
5871,5934
5871,5941
5934,5941
5934,5977
5941,5978
5941,61359
5977,5978
5977,57525
5978,5998
5978,6002
5998,6104
5998,52328
6002,6104
6002,6126
6002,73559
6104,6126
6104,6149
6126,6149
6126,6157
6149,15098
6149,83084
6157,6181
6157,6246
6157,75750
6181,6246
6181,6251
6181,9880
6246,6251
6246,6479
6251,6479
6251,6498
6479,6498
6479,6519
6498,24032
6498,67611
6519,6591
6519,6604
6591,6604
6591,6613
6604,6613
6604,36597
6613,6677
6613,79454
6652,6677
6652,6699
6677,39171
6677,61169
6699,6764
6699,6810
6764,6820
6764,14426
6764,83216
6810,6820
6810,6887
6820,6887
6820,6898
6887,6898
6887,6901
6898,6901
6898,7006
6898,23113
6898,33434
6901,7030
6901,43708
7006,7030
7006,7037
7030,7037
7030,7271
7037,7271
7037,7318
7271,7318
7271,7325
7318,7325
7318,7373
7325,7373
7325,7490
7325,34400
7373,7506
7373,81722
7490,7506
7490,7509
7506,7509
7506,7620
7509,7620
7509,7671
7620,7671
7620,7675
7671,7675
7671,7727
7675,7727
7675,7734
7727,7734
7727,7813
7727,49580
7727,63235
7734,7813
7734,7862
7813,7862
7813,7865
7862,7865
7862,7894
7862,50169
7862,57171
7865,7894
7865,7932
7894,7932
7894,8001
7932,8001
7932,8218
8001,8218
8001,8259
8001,50352
8218,8259
8218,8472
8259,8472
8259,8538
8472,8538
8472,8639
8538,8699
8538,50133
8538,58319
8639,8699
8639,8708
8699,8708
8699,8737
8699,84163
8708,8737
8708,8807
8737,8807
8737,8818
8807,8818
8807,84455
8818,8844
8818,8923
8844,8923
8844,8975
8923,9005
8923,78452
8975,9005
8975,9039
9005,9039
9005,9063
9039,9063
9039,9201
9063,9201
9063,9270
9201,9270
9201,9292
9201,60421
9270,9292
9270,9323
9292,9323
9292,9324
9323,9324
9323,9327
9324,9376
9324,47515
9324,48139
9327,9376
9327,9502
9376,9502
9376,9516
9502,9516
9502,9524
9516,20195
9516,94282
9524,9641
9524,9715
9641,9715
9641,9730
9715,9730
9715,9801
9730,9801
9730,9836
9801,9836
9801,40502
9836,9864
9836,9880
9836,62122
9864,9880
9864,9886
9864,15420
9880,86252
9886,10053
9886,10160
10053,10160
10053,49302
10160,10234
10160,10262
10234,10262
10234,10271
10234,39950
10262,10271
10262,10323
10271,10323
10271,10338
10323,10338
10323,10413
10338,10413
10338,10436
10413,10436
10413,45484
10436,10446
10436,10447
10446,10447
10446,10476
10447,10476
10447,10497
10476,10508
10476,11808
10497,10508
10497,10567
10508,10567
10508,10609
10567,10609
10567,10623
10567,38398
10609,10623
10609,10697
10609,88981
10623,10697
10623,10857
10697,10857
10697,10971
10697,85319
10857,10971
10857,10996
10971,10996
10971,11003
10996,11003
10996,11017
11003,11017
11003,11062
11017,11062
11017,11072
11062,11072
11062,11076
11072,11076
11072,11077
11076,11077
11076,11079
11077,11079
11077,11134
11079,11134
11079,11151
11134,11151
11134,11244
11151,11244
11151,11291
11244,11291
11244,11391
11291,11391
11291,11398
11391,11412
11391,14624
11398,11412
11398,11416
11412,11416
11412,11424
11416,11424
11416,53211
11424,11446
11424,11463
11446,11469
11446,53589
11463,11469
11463,11486
11469,11486
11469,11496
11469,80148
11486,11496
11486,11593
11496,11593
11496,11689
11496,35689
11496,70345
11593,11808
11593,56507
11689,11808
11689,11823
11808,11823
11808,11836
11808,31045
11823,11836
11823,11854
11836,11854
11836,11858
11854,11858
11854,11883
11858,11883
11858,11903
11883,11967
11883,37553
11903,11989
11903,71272
11903,86623
11967,11989
11967,12043
11989,12043
11989,12135
12043,12135
12043,12161
12135,12161
12135,12232
12161,12232
12161,12299
12232,12299
12232,12351
12299,12351
12299,12462
12351,12462
12351,12589
12462,12589
12462,12631
12589,12631
12589,12683
12631,12683
12631,12806
12683,12806
12683,12991
12806,12991
12806,13002
12991,13002
12991,13031
13002,13031
13002,13129
13031,13129
13031,75052
13129,13154
13129,13178
13154,13178
13154,39898
13178,13198
13178,13204
13178,68561
13198,13204
13198,13225
13204,13225
13204,13258
13225,13258
13225,13323
13258,13323
13258,13331
13323,13331
13323,13375
13331,13375
13331,13383
13375,13383
13375,13400
13383,13400
13383,13414
13383,68477
13400,13414
13400,13553
13414,13553
13414,13581
13414,30527
13553,13581
13553,13619
13581,13619
13581,13622
13619,13622
13619,13646
13622,13646
13622,13718
13646,13718
13646,13735
13718,13735
13718,13754
13735,13754
13735,32214
13754,13845
13754,13866
13845,13866
13845,13897
13845,89973
13866,13897
13866,13909
13897,13909
13897,13923
13909,13923
13909,60678
13909,24270
13923,13949
13923,13985
13923,88385
13949,13985
13949,14012
13949,55171
13985,14012
13985,14064
14012,14064
14012,14092
14064,14092
14064,14275
14092,14367
14092,39408
14275,14367
14275,14426
14367,14426
14367,14474
14426,14474
14426,14495
14474,14495
14474,14559
14474,41996
14495,14559
14495,14572
14559,14572
14559,14577
14572,14577
14572,14624
14572,63287
14577,14624
14577,14702
14624,14702
14624,14810
14702,14810
14702,14896
14810,14896
14810,14994
14896,14994
14896,15048
14994,15048
14994,15080
15048,15080
15048,15098
15080,15105
15098,15105
15098,15139
15098,37790
15105,15139
15105,15231
15139,15231
15139,15232
15231,15232
15231,15242
15232,15293
15232,64268
15242,15293
15242,25224
15242,60944
15293,15324
15293,15387
15324,15387
15324,15420
15324,85223
15387,15420
15387,15425
15387,93214
15420,15425
15425,15435
15425,15495
15435,15495
15435,15510
15495,15510
15495,15539
15510,15539
15510,15548
15539,15548
15539,15558
15548,15558
15548,15673
15558,15673
15558,15715
15673,15715
15673,15815
15715,15815
15715,15833
15815,15833
15815,15853
15833,15959
15833,49731
15853,15959
15853,16193
15959,16193
15959,16224
16193,16224
16193,16226
16224,16226
16224,16238
16226,16238
16226,16290
16238,16290
16238,16295
16238,81492
16290,16295
16290,16343
16295,16343
16295,16422
16343,16422
16343,16486
16343,63671
16343,72085
16422,16588
16422,73448
16422,89870
16486,16588
16486,16645
16588,16645
16588,16687
16645,16687
16645,16696
16687,16696
16687,16750
16696,16750
16696,94941
16750,16848
16750,16865
16750,32357
16848,16865
16848,16917
16848,19984
16865,16917
16865,16962
16917,16987
16917,43392
16917,33952
16917,50961
16917,71244
16917,62959
16962,16987
16962,16996
16987,16996
16987,17011
16996,17011
16996,17016
17011,17016
17011,17045
17016,17045
17016,17118
17045,17118
17045,17157
17118,17157
17118,17208
17157,17208
17157,17215
17208,17215
17208,17269
17215,17269
17215,17318
17269,17318
17269,17326
17318,17326
17318,17332
17318,32425
17326,17332
17326,17337
17332,17337
17332,17380
17337,17380
17337,17446
17380,17446
17380,17483
17446,17483
17446,17488
17483,17488
17483,17498
17488,17498
17488,17508
17498,17508
17498,17587
17508,17587
17508,17626
17587,17626
17587,17631
17626,17631
17626,17661
17631,17661
17631,17674
17631,96852
17661,17674
17661,17699
17674,17699
17674,17777
17699,17777
17699,17842
17777,17842
17777,17884
17777,19244
17842,17884
17842,17895
17884,17895
17884,17924
